CustomerID,Frequency,Monetary,LastPurchaseDate,Recency
13810.0,3,1499.01,2011-11-11 08:33:00,28
13811.0,3,814.5,2011-06-09 09:54:00,183
13812.0,3,539.0,2011-10-28 14:27:00,41
13813.0,4,1366.8600000000001,2011-10-31 10:38:00,39
13814.0,2,1579.12,2011-09-08 13:48:00,91
13815.0,4,4027.36,2011-11-17 14:19:00,21
13816.0,2,571.6700000000001,2011-11-16 08:38:00,23
13817.0,2,382.98,2011-11-10 17:49:00,28
13819.0,3,1140.35,2011-02-11 10:38:00,301
13821.0,2,385.64,2011-07-18 09:49:00,144
13822.0,2,632.0,2011-12-04 12:13:00,5
13823.0,2,957.66,2011-11-21 10:22:00,18
13824.0,5,1698.94,2011-11-07 12:41:00,32
13826.0,1,189.5,2011-06-16 13:48:00,175
13827.0,3,409.8,2011-10-13 12:38:00,57
13828.0,1,209.49,2011-11-17 16:02:00,21
13831.0,6,2198.45,2011-11-23 15:41:00,15
13832.0,1,52.199999999999996,2011-11-20 15:36:00,18
13833.0,1,383.85,2011-07-03 13:27:00,158
13835.0,4,834.57,2011-11-14 15:37:00,24
13837.0,2,266.59000000000003,2011-05-12 12:10:00,211
13838.0,4,674.82,2011-12-04 11:00:00,5
13841.0,1,85.0,2011-04-01 12:10:00,252
13842.0,9,3385.62,2011-10-12 10:51:00,58
13844.0,1,361.62,2011-11-28 13:21:00,10
13845.0,1,312.98,2011-10-06 08:25:00,64
13846.0,3,865.0600000000001,2011-11-15 12:07:00,24
13848.0,3,1255.0,2011-09-08 12:58:00,91
13849.0,2,1537.95,2011-10-19 10:59:00,51
13850.0,1,1595.48,2011-08-02 14:04:00,128
13851.0,3,2651.46,2011-09-05 12:36:00,95
13853.0,1,1090.14,2011-10-13 14:18:00,56
13854.0,25,8109.5199999999995,2011-12-01 09:06:00,8
13856.0,3,388.5,2011-06-24 10:03:00,168
13858.0,1,216.17,2011-10-13 16:17:00,56
13859.0,1,201.16,2011-01-17 16:14:00,325
13860.0,5,1245.9,2011-12-08 12:57:00,0
13862.0,8,2209.36,2011-11-21 16:24:00,17
13863.0,1,305.78,2011-04-06 10:20:00,247
13865.0,4,501.56,2011-10-12 13:31:00,57
13866.0,1,145.67000000000002,2011-09-26 14:54:00,73
13867.0,3,1005.09,2011-11-08 15:48:00,30
13868.0,2,3192.54,2011-12-02 16:32:00,6
13869.0,4,3083.65,2011-08-08 13:53:00,122
13870.0,8,2770.94,2011-12-07 13:23:00,1
13871.0,13,6403.25,2011-11-17 10:49:00,22
13873.0,3,389.6,2011-08-12 10:08:00,119
13874.0,1,540.45,2010-12-16 18:20:00,357
13875.0,5,1786.79,2011-10-17 09:36:00,53
13876.0,1,122.7,2011-10-07 10:22:00,63
13877.0,1,117.24,2011-09-14 15:49:00,85
13878.0,1,1271.57,2011-10-16 12:19:00,54
13880.0,13,3219.77,2011-11-18 13:44:00,20
13881.0,20,17159.52,2011-12-06 12:50:00,3
13882.0,5,1191.13,2011-12-07 11:16:00,2
13883.0,5,2674.48,2011-11-29 10:45:00,10
13884.0,5,787.6,2011-12-02 16:30:00,6
13885.0,2,506.8,2011-06-03 15:07:00,188
13886.0,1,243.56,2011-09-29 13:17:00,70
13887.0,1,349.55,2011-05-19 17:22:00,203
13888.0,2,595.67,2011-08-12 10:13:00,119
13889.0,1,416.90000000000003,2011-09-08 09:13:00,92
13890.0,10,1883.8100000000002,2011-12-08 15:36:00,0
13892.0,4,632.97,2011-11-13 11:50:00,26
13893.0,1,821.1,2011-02-15 11:30:00,297
13894.0,3,564.62,2011-11-16 09:44:00,23
13895.0,4,2593.07,2011-11-11 16:57:00,27
13897.0,1,311.16,2011-10-20 14:30:00,49
13898.0,1,155.93,2011-01-18 10:28:00,325
13899.0,2,388.52,2011-11-23 13:40:00,15
13900.0,3,740.95,2011-06-09 19:26:00,182
13901.0,5,2867.2,2011-09-28 14:48:00,71
13904.0,2,332.64,2011-11-02 13:41:00,36
13908.0,4,2369.55,2011-09-21 11:49:00,79
13911.0,9,2580.91,2011-10-13 15:43:00,56
13914.0,2,626.45,2011-11-28 10:35:00,11
13917.0,2,272.04,2011-10-21 09:56:00,49
13918.0,2,1212.8400000000001,2011-10-21 12:25:00,49
13919.0,2,384.81,2011-10-11 14:24:00,58
13922.0,1,172.25,2010-12-23 10:38:00,351
13923.0,1,351.13,2011-10-17 12:33:00,53
13924.0,6,1838.8500000000001,2011-12-08 09:39:00,1
13925.0,4,678.25,2011-09-08 12:47:00,92
13926.0,1,223.85000000000002,2011-11-16 13:16:00,22
13927.0,1,348.99,2011-09-26 12:00:00,74
13928.0,4,464.57,2011-11-29 10:33:00,10
13929.0,2,842.65,2011-06-23 15:26:00,168
13930.0,2,337.34,2011-10-13 09:45:00,57
13931.0,2,1237.53,2011-09-05 10:12:00,95
13932.0,1,307.4,2011-02-18 12:02:00,294
13933.0,2,608.7900000000001,2011-08-22 14:03:00,108
13934.0,1,922.1,2011-03-21 08:39:00,263
13936.0,1,376.58,2011-06-13 08:47:00,179
13937.0,1,158.85,2011-06-23 16:35:00,168
13938.0,1,71.66,2011-11-04 14:37:00,34
13939.0,3,568.55,2011-11-16 13:33:00,22
13940.0,4,839.14,2011-11-22 15:15:00,16
13941.0,5,5112.96,2011-11-18 09:43:00,21
13946.0,3,561.5699999999999,2011-09-21 13:33:00,78
13947.0,1,90.6,2011-10-05 14:42:00,64
13948.0,1,102.0,2010-12-14 10:18:00,360
13949.0,6,2427.32,2011-12-07 09:35:00,2
13950.0,4,745.06,2011-11-28 14:44:00,10
13951.0,3,674.45,2011-06-16 16:43:00,175
13952.0,2,3251.071,2011-05-06 09:00:00,217
13953.0,7,3515.68,2011-12-02 16:04:00,6
13954.0,2,439.92,2011-12-08 12:50:00,1
13955.0,2,322.96,2011-07-08 17:19:00,153
13956.0,5,1019.27,2011-12-04 13:20:00,4
13959.0,3,594.04,2011-09-21 15:06:00,78
13960.0,2,230.22,2011-11-18 15:27:00,20
13962.0,2,169.55,2011-11-18 08:47:00,21
13963.0,4,664.54,2011-02-04 14:43:00,307
13967.0,1,80.7,2011-07-17 12:02:00,145
13969.0,18,9024.17,2011-12-02 15:11:00,6
13971.0,8,2758.26,2011-11-21 12:06:00,18
13972.0,2,190.25,2011-09-30 11:54:00,70
13973.0,1,264.7,2011-02-25 15:21:00,286
13974.0,1,413.59000000000003,2011-10-21 14:41:00,48
13975.0,6,2461.2400000000002,2011-11-08 13:19:00,30
13976.0,1,357.98,2011-05-17 09:13:00,206
13978.0,2,196.79000000000002,2011-11-25 11:36:00,14
13979.0,1,869.87,2011-09-27 13:32:00,72
13980.0,1,200.14,2011-10-10 13:34:00,59
13982.0,4,1871.81,2011-10-31 16:24:00,38
13983.0,12,2603.43,2011-11-10 11:06:00,29
13984.0,5,920.51,2011-11-13 12:38:00,26
13985.0,15,7060.13,2011-12-05 17:06:00,3
13986.0,1,320.46,2011-11-22 15:00:00,16
13988.0,6,4147.96,2011-11-20 10:15:00,19
13989.0,2,1266.08,2011-10-05 09:47:00,65
13990.0,1,311.3,2011-05-10 15:19:00,212
13991.0,6,852.88,2011-11-27 16:18:00,11
13992.0,1,76.8,2011-11-09 15:23:00,29
13993.0,9,3466.36,2011-10-28 09:06:00,42
13994.0,6,2274.14,2011-12-06 11:05:00,3
13995.0,5,1393.69,2011-11-24 14:22:00,14
13999.0,12,3901.81,2011-11-29 13:40:00,9
14000.0,1,635.66,2011-05-12 16:50:00,210
14001.0,3,2043.0800000000002,2011-10-25 10:31:00,45
14002.0,2,529.73,2011-07-28 15:55:00,133
14004.0,7,4582.64,2011-10-27 14:40:00,42
14005.0,5,2874.72,2011-11-30 12:41:00,9
14006.0,3,962.19,2011-08-16 09:39:00,115
14009.0,2,695.61,2011-05-25 15:47:00,197
14012.0,1,328.8,2011-03-07 12:26:00,277
14013.0,3,473.02,2011-08-21 15:01:00,109
14014.0,1,505.18,2011-09-23 13:18:00,76
14015.0,1,917.34,2011-10-18 10:02:00,52
14016.0,4,4341.21,2011-07-01 11:29:00,161
14019.0,3,1421.61,2011-10-24 10:13:00,46
14020.0,2,642.8,2011-11-23 09:22:00,16
14021.0,3,631.9,2011-07-07 15:46:00,154
14022.0,1,440.0,2011-04-28 14:39:00,224
14023.0,2,584.07,2011-12-02 13:58:00,6
14024.0,2,327.7,2011-08-10 11:30:00,121
14027.0,1,104.82,2011-10-10 09:01:00,60
14029.0,2,467.66,2011-10-07 14:46:00,62
14030.0,8,2358.84,2011-11-21 16:48:00,17
14031.0,19,17286.86,2011-12-02 17:13:00,6
14032.0,11,2975.59,2011-12-07 15:23:00,1
14034.0,3,648.89,2011-11-17 14:02:00,21
14035.0,5,1428.02,2011-11-11 10:03:00,28
14036.0,1,626.65,2011-02-28 09:26:00,284
14037.0,2,147.20000000000002,2011-06-16 13:57:00,175
14038.0,3,1560.38,2011-09-22 13:37:00,77
14039.0,1,152.2,2011-11-06 13:48:00,32
14040.0,12,3560.32,2011-10-30 12:42:00,40
14041.0,1,141.41,2011-03-18 13:25:00,265
14044.0,4,646.42,2011-11-13 12:05:00,26
14045.0,4,1659.75,2011-08-22 15:27:00,108
14046.0,1,154.99,2011-02-28 14:48:00,283
14047.0,5,1308.6100000000001,2011-12-01 11:43:00,8
14048.0,1,409.93,2011-02-07 14:53:00,304
14049.0,4,5578.72,2011-11-23 12:20:00,16
14050.0,2,746.36,2011-11-08 10:00:00,31
14051.0,23,15610.390000000001,2011-12-09 10:20:00,0
14052.0,1,225.36,2011-11-20 12:30:00,19
14053.0,2,260.25,2011-08-07 14:27:00,123
14054.0,1,92.46,2011-10-05 15:49:00,64
14055.0,1,725.6400000000001,2011-08-25 15:04:00,105
14056.0,23,8152.71,2011-12-08 13:36:00,0
14057.0,17,6211.66,2011-11-16 10:32:00,23
14059.0,1,183.6,2011-03-18 10:06:00,266
14060.0,19,6140.42,2011-12-05 12:29:00,4
14062.0,12,10464.85,2011-11-30 10:04:00,9
14064.0,5,1334.34,2011-11-10 13:14:00,28
14066.0,1,152.55,2011-03-18 12:21:00,266
14067.0,2,374.7,2011-10-07 10:21:00,63
14068.0,1,265.85,2011-01-23 16:02:00,319
14071.0,8,1437.57,2011-12-06 12:27:00,3
14073.0,1,151.04,2011-11-07 15:49:00,31
14075.0,3,942.26,2011-12-05 08:38:00,4
14076.0,1,118.67,2011-08-02 15:19:00,128
14077.0,5,499.41999999999996,2011-10-30 12:35:00,40
14078.0,6,1049.37,2011-08-30 12:16:00,101
14079.0,1,375.1,2011-08-07 12:10:00,124
14080.0,1,45.599999999999994,2011-11-07 11:09:00,32
14081.0,2,921.62,2011-02-10 16:17:00,301
14082.0,1,182.25,2010-12-10 11:02:00,364
14083.0,9,1002.9,2011-12-05 13:14:00,3
14085.0,18,4421.29,2011-12-07 13:46:00,1
14087.0,1,191.47,2011-12-07 12:41:00,2
14088.0,13,50491.81,2011-11-29 16:16:00,9
14089.0,1,158.75,2011-10-14 10:38:00,56
14090.0,1,76.32000000000001,2011-01-19 10:51:00,324
14092.0,14,4076.91,2011-12-02 12:13:00,7
14093.0,1,433.86,2011-11-27 16:27:00,11
14096.0,17,65164.79,2011-12-05 17:17:00,3
14098.0,1,147.35,2011-11-03 10:13:00,36
14099.0,11,3104.17,2011-11-23 13:53:00,15
14100.0,1,191.95000000000002,2011-07-25 11:01:00,137
14101.0,6,5976.79,2011-09-27 12:28:00,73
14102.0,5,1105.8799999999999,2011-12-04 15:38:00,4
14104.0,2,216.20999999999998,2011-07-08 12:50:00,154
14105.0,1,1266.23,2011-04-14 17:58:00,238
14107.0,7,2703.23,2011-10-19 12:12:00,51
14108.0,2,597.91,2011-11-09 10:41:00,30
14109.0,1,144.2,2011-09-28 10:18:00,72
14110.0,12,5683.15,2011-12-06 12:26:00,3
14111.0,4,692.85,2011-11-25 13:44:00,13
14112.0,7,2915.15,2011-11-17 12:30:00,22
14113.0,4,1840.42,2011-12-06 12:18:00,3
14114.0,2,386.53,2011-03-11 09:42:00,273
14116.0,5,1382.74,2011-11-20 10:29:00,19
14117.0,1,90.0,2011-07-19 09:49:00,143
14121.0,4,2780.15,2011-12-06 12:19:00,3
14124.0,1,419.58000000000004,2011-09-16 13:32:00,83
14125.0,3,2720.63,2011-11-29 12:47:00,10
14126.0,3,706.1300000000001,2011-12-02 11:45:00,7
14127.0,3,709.71,2011-08-09 10:49:00,122
14128.0,2,637.5,2011-10-10 12:00:00,60
14129.0,5,1123.8600000000001,2011-12-08 11:02:00,1
14130.0,1,480.91,2011-01-24 16:05:00,318
14132.0,11,3586.0299999999997,2011-12-07 13:35:00,1
14133.0,3,605.64,2011-08-02 11:34:00,129
14135.0,15,4690.31,2011-12-08 11:38:00,1
14138.0,2,965.8800000000001,2011-12-08 12:44:00,1
14139.0,1,415.82,2011-10-24 13:34:00,45
14140.0,2,935.05,2011-12-06 09:05:00,3
14141.0,4,915.13,2011-12-07 09:53:00,2
14142.0,1,311.81,2010-12-01 16:33:00,372
14143.0,1,115.8,2011-07-29 09:48:00,133
14145.0,4,3742.2,2011-10-24 12:10:00,46
14146.0,5,4191.0,2011-12-01 10:18:00,8
14147.0,2,483.4,2011-09-22 18:10:00,77
14148.0,1,157.2,2011-04-20 12:02:00,233
14149.0,1,446.62,2011-05-03 09:44:00,220
14150.0,2,658.64,2011-11-04 10:05:00,35
14152.0,2,621.29,2011-09-25 12:54:00,74
14154.0,2,1345.62,2011-04-14 16:26:00,238
14155.0,1,118.75,2011-03-18 14:13:00,265
14156.0,55,117210.08,2011-11-30 10:54:00,9
14157.0,2,424.89000000000004,2011-11-20 11:32:00,19
14158.0,1,507.66,2011-10-30 15:08:00,39
14159.0,11,4630.35,2011-11-20 12:36:00,19
14161.0,3,1097.6200000000001,2011-05-08 11:41:00,215
14162.0,2,289.36,2011-06-19 11:36:00,173
14163.0,4,2445.91,2011-09-13 15:18:00,86
14164.0,2,1631.77,2011-09-30 12:24:00,70
14165.0,1,120.44,2011-03-09 12:39:00,275
14167.0,4,562.59,2011-10-31 14:29:00,38
14171.0,1,363.79,2011-09-02 16:43:00,97
14173.0,4,450.84,2011-11-29 11:54:00,10
14174.0,1,134.46,2011-11-06 13:17:00,32
14175.0,3,3222.3,2011-10-11 11:55:00,59
14176.0,4,576.9000000000001,2011-02-15 13:12:00,296
14177.0,4,549.46,2011-09-14 15:11:00,85
14178.0,7,1600.26,2011-12-01 12:01:00,8
14179.0,2,701.57,2011-10-30 12:07:00,40
14180.0,25,4748.52,2011-11-29 10:56:00,10
14184.0,1,452.89,2011-10-04 12:43:00,66
14185.0,1,197.65,2011-01-12 13:52:00,330
14188.0,6,2054.36,2011-11-09 12:45:00,30
14189.0,15,4654.08,2011-12-07 15:55:00,1
14191.0,13,4684.76,2011-12-08 09:23:00,1
14193.0,2,853.39,2011-10-03 09:34:00,67
14194.0,21,11349.52,2011-12-05 10:38:00,4
14195.0,2,1012.0,2011-05-22 10:29:00,201
14196.0,1,335.52,2011-08-25 10:25:00,106
14198.0,4,701.4,2011-11-21 16:35:00,17
14199.0,1,185.39999999999998,2011-05-05 13:44:00,217
14201.0,7,747.44,2011-10-10 13:27:00,59
14204.0,1,150.61,2011-12-07 13:38:00,1
14205.0,2,466.7,2011-11-23 10:55:00,16
14206.0,1,328.15999999999997,2011-04-14 16:38:00,238
14208.0,1,151.74,2011-09-06 12:48:00,94
14209.0,6,2073.43,2011-11-29 10:18:00,10
14210.0,6,1905.8400000000001,2011-08-26 12:36:00,105
14211.0,9,2241.1,2011-10-17 13:23:00,52
14212.0,1,1070.48,2011-09-11 12:45:00,89
14214.0,5,1004.38,2011-11-09 10:31:00,30
14215.0,6,1789.72,2011-11-28 12:19:00,11
14216.0,4,1839.3,2011-12-06 14:56:00,2
14217.0,17,2004.98,2011-12-08 11:53:00,1
14218.0,1,169.48000000000002,2011-10-28 10:00:00,42
14219.0,1,89.94,2011-12-05 16:23:00,3
14220.0,2,632.4,2011-04-06 13:23:00,246
14221.0,9,3432.8,2011-10-28 13:42:00,41
14222.0,1,683.17,2011-06-15 16:42:00,176
14223.0,3,991.13,2011-09-08 13:38:00,91
14224.0,4,1009.73,2011-08-21 13:24:00,109
14226.0,5,2214.79,2011-11-11 11:34:00,28
14227.0,10,3350.96,2011-11-13 15:48:00,25
14229.0,3,1547.2,2011-10-19 10:04:00,51
14231.0,3,925.71,2011-06-09 11:05:00,183
14232.0,5,2048.07,2011-10-28 11:09:00,42
14233.0,4,1462.72,2011-10-21 15:54:00,48
14234.0,4,754.12,2011-11-17 17:53:00,21
14235.0,5,3144.86,2011-09-25 14:37:00,74
14236.0,2,490.86,2011-09-20 09:13:00,80
14237.0,1,161.0,2010-12-01 13:20:00,372
14238.0,1,146.85,2011-01-17 14:40:00,325
14239.0,11,2380.85,2011-10-27 14:40:00,42
14240.0,2,890.34,2011-11-09 13:45:00,29
14241.0,1,213.70000000000002,2011-06-09 11:46:00,183
14242.0,2,280.55,2011-04-19 11:46:00,234
14243.0,10,2588.77,2011-12-01 11:12:00,8
14245.0,2,1693.45,2011-05-04 08:40:00,219
14246.0,3,1474.06,2011-08-21 11:50:00,110
14247.0,1,136.76999999999998,2011-03-06 15:21:00,277
14248.0,1,302.58,2011-01-25 14:45:00,317
14250.0,3,1904.05,2011-12-02 14:30:00,6
14251.0,5,2879.7000000000003,2011-12-08 08:32:00,1
14256.0,2,969.0600000000001,2011-03-24 13:17:00,259
14257.0,5,3099.7200000000003,2011-10-06 16:54:00,63
14258.0,9,12669.98,2011-11-30 15:27:00,8
14259.0,1,120.0,2011-07-21 10:44:00,141
14261.0,2,1163.45,2011-10-20 10:04:00,50
14262.0,8,2618.23,2011-12-01 14:17:00,7
14264.0,2,333.97,2011-07-08 10:20:00,154
14265.0,2,530.18,2011-08-22 13:32:00,108
14267.0,3,1516.24,2011-06-30 10:09:00,162
14270.0,1,492.65000000000003,2011-01-12 09:33:00,331
14271.0,1,112.32,2011-04-28 12:47:00,225
14272.0,2,437.96,2011-09-27 10:08:00,73
14273.0,4,559.97,2011-10-19 13:20:00,50
14276.0,3,1119.74,2011-09-02 09:45:00,98
14277.0,3,4188.0,2011-11-24 15:01:00,14
14280.0,1,134.04,2011-05-27 10:37:00,196
14282.0,15,3701.44,2011-12-06 17:04:00,2
14284.0,2,595.25,2011-11-09 08:11:00,30
14285.0,4,1910.01,2011-11-18 14:50:00,20
14286.0,3,4628.75,2011-11-16 10:34:00,23
14287.0,3,176.63,2011-12-01 13:25:00,7
14288.0,1,426.6,2011-05-10 13:22:00,212
14289.0,6,911.26,2011-12-01 11:44:00,8
14290.0,5,2314.65,2011-11-28 14:02:00,10
14291.0,11,3883.25,2011-12-08 10:26:00,1
14292.0,9,4871.93,2011-12-02 11:50:00,7
14293.0,4,1046.56,2011-12-06 15:17:00,2
14295.0,1,166.20000000000002,2011-10-30 15:50:00,39
14297.0,4,1305.33,2011-11-22 09:06:00,17
14298.0,44,51527.3,2011-12-01 13:12:00,7
14299.0,9,3965.62,2011-12-01 16:05:00,7
14300.0,1,43.2,2011-11-21 08:57:00,18
14301.0,1,640.14,2011-08-14 15:33:00,116
14304.0,1,383.45,2011-05-01 11:50:00,222
14305.0,3,1858.96,2011-09-29 15:29:00,70
14306.0,2,2093.32,2011-10-19 13:23:00,50
14307.0,6,2995.72,2011-09-12 09:38:00,88
14309.0,9,2352.53,2011-12-01 13:33:00,7
14311.0,1,310.26,2011-04-11 10:14:00,242
14312.0,6,1611.59,2011-10-24 09:46:00,46
14314.0,1,120.0,2011-08-25 10:39:00,106
14315.0,6,2481.13,2011-10-26 12:06:00,44
14317.0,1,508.58000000000004,2011-10-06 10:44:00,64
14320.0,2,477.79,2011-05-17 09:24:00,206
14321.0,5,1530.75,2011-11-29 09:47:00,10
14323.0,2,605.0600000000001,2011-08-17 11:37:00,114
14326.0,1,183.85,2011-04-11 15:04:00,241
14327.0,1,311.65,2011-06-29 13:58:00,162
14329.0,7,4975.24,2011-11-22 15:50:00,16
14331.0,2,462.65999999999997,2011-08-07 13:17:00,123
14332.0,3,840.21,2011-11-17 11:54:00,22
14333.0,1,415.2,2011-10-03 10:38:00,67
14334.0,8,2552.21,2011-11-23 10:01:00,16
14335.0,2,454.86,2011-11-23 13:41:00,15
14336.0,4,1614.91,2011-11-23 11:40:00,16
14338.0,2,588.22,2011-07-01 14:08:00,160
14339.0,1,309.52,2011-04-11 11:06:00,242
14340.0,1,134.7,2011-05-05 09:44:00,218
14341.0,8,2166.98,2011-10-25 15:48:00,44
14342.0,4,668.5600000000001,2011-11-18 13:21:00,20
14344.0,8,889.9300000000001,2011-08-04 13:51:00,126
14345.0,1,108.97999999999999,2011-11-01 09:51:00,38
14346.0,2,1021.58,2011-08-11 09:47:00,120
14348.0,1,409.57,2011-03-24 16:23:00,259
14349.0,1,133.5,2011-11-29 15:39:00,9
14350.0,1,282.93,2011-03-10 14:14:00,273
14351.0,1,51.0,2011-06-28 11:56:00,164
14352.0,4,1078.96,2011-07-05 15:41:00,156
14353.0,1,90.6,2011-05-08 16:06:00,214
14354.0,2,163.62,2011-12-04 11:32:00,5
14355.0,1,174.4,2010-12-09 12:16:00,365
14356.0,2,701.23,2011-09-21 09:18:00,79
14357.0,1,225.12,2011-10-27 16:23:00,42
14359.0,3,912.18,2011-11-20 13:17:00,18
14360.0,4,2118.03,2011-11-08 09:12:00,31
14362.0,1,151.5,2011-11-17 15:08:00,21
14364.0,8,3717.35,2011-08-23 11:01:00,108
14367.0,16,9227.82,2011-12-01 13:19:00,7
14368.0,1,155.0,2011-01-24 09:52:00,319
14371.0,1,100.5,2011-02-17 16:35:00,294
14373.0,1,76.55,2010-12-16 15:40:00,357
14375.0,1,235.56,2011-06-07 13:44:00,184
14377.0,2,617.05,2011-06-01 13:32:00,190
14379.0,2,348.1,2011-10-26 16:43:00,43
14381.0,1,202.68,2011-10-18 17:10:00,51
14382.0,1,615.49,2011-11-13 16:18:00,25
14383.0,3,1247.69,2011-11-01 15:53:00,37
14385.0,3,202.11,2011-11-30 15:36:00,8
14386.0,1,142.4,2011-02-16 09:45:00,296
14387.0,3,1727.6,2011-11-07 12:29:00,32
14388.0,8,3212.84,2011-11-29 13:32:00,9
14389.0,2,1043.46,2011-10-05 15:17:00,64
14390.0,9,4642.57,2011-11-29 13:49:00,9
14393.0,1,67.95,2011-05-05 18:16:00,217
14395.0,9,3479.91,2011-12-07 14:34:00,1
14396.0,2,487.99,2011-10-05 16:09:00,64
14397.0,19,2612.96,2011-12-07 09:22:00,2
14400.0,1,574.7,2011-07-13 15:50:00,148
14401.0,13,4051.48,2011-12-05 13:30:00,3
14403.0,4,1475.81,2011-08-01 12:57:00,129
14404.0,6,1449.32,2011-11-06 12:30:00,33
14406.0,1,156.75,2011-08-12 16:54:00,118
14407.0,6,2157.73,2011-08-24 14:02:00,106
14408.0,7,2599.03,2011-11-29 11:41:00,10
14409.0,6,2059.4500000000003,2011-09-29 18:18:00,70
14410.0,9,1100.27,2011-09-08 15:08:00,91
14411.0,1,1063.0,2011-02-02 10:56:00,310
14412.0,2,770.03,2011-10-28 10:45:00,42
14413.0,1,121.05,2010-12-12 13:37:00,361
14414.0,7,1496.98,2011-09-09 12:09:00,91
14415.0,13,5855.57,2011-12-08 14:38:00,0
14416.0,2,490.22,2011-11-17 15:22:00,21
14418.0,3,1937.25,2011-12-06 11:39:00,3
14419.0,6,1051.79,2011-11-29 11:22:00,10
14420.0,1,387.52,2011-09-01 18:07:00,98
14421.0,2,813.11,2011-10-13 13:24:00,56
14422.0,6,4263.64,2011-12-09 11:26:00,0
14423.0,1,265.2,2011-05-05 15:12:00,217
14424.0,1,322.08,2011-11-22 11:48:00,17
14426.0,10,4481.67,2011-11-16 12:25:00,23
14427.0,2,363.34000000000003,2011-10-20 14:23:00,49
14428.0,5,1224.06,2011-12-02 13:17:00,6
14431.0,1,470.36,2011-02-10 10:40:00,302
14432.0,6,2248.5,2011-11-30 08:04:00,9
14434.0,6,1372.8,2011-11-18 08:56:00,21
14436.0,1,89.06,2011-09-02 10:13:00,98
14437.0,1,63.0,2010-12-09 09:27:00,365
14438.0,1,131.9,2011-02-06 14:56:00,305
14439.0,1,2661.24,2011-01-24 11:39:00,319
14440.0,5,2357.6800000000003,2011-12-01 15:42:00,7
14441.0,4,1712.89,2011-12-09 09:07:00,0
14442.0,2,1589.82,2011-05-19 11:36:00,204
14443.0,4,1420.2,2011-10-17 10:10:00,53
14446.0,4,1010.35,2011-12-09 11:34:00,0
14447.0,5,1163.23,2011-11-21 08:28:00,18
14448.0,2,375.35,2011-11-30 13:50:00,8
14449.0,4,885.8,2011-11-21 12:06:00,18
14450.0,3,483.25,2011-06-12 10:46:00,180
14451.0,2,643.9,2011-10-10 13:38:00,59
14452.0,2,259.05,2011-11-29 12:06:00,10
14453.0,1,119.93,2011-06-02 14:15:00,189
14456.0,9,3017.28,2011-12-04 13:59:00,4
14457.0,1,113.64,2011-02-02 09:39:00,310
14459.0,1,1837.92,2011-07-07 13:35:00,154
14460.0,3,434.34,2011-08-21 14:19:00,109
14461.0,3,2103.06,2011-07-14 17:11:00,147
14462.0,11,1980.57,2011-10-04 15:55:00,65
14463.0,3,529.62,2011-09-02 15:20:00,97
14465.0,3,1038.44,2011-04-07 12:38:00,246
14466.0,7,2272.4,2011-11-10 14:07:00,28
14467.0,4,596.26,2011-11-22 12:48:00,17
14470.0,2,461.19,2011-11-28 10:31:00,11
14472.0,8,1852.67,2011-08-28 11:01:00,103
14473.0,2,234.34000000000003,2011-09-26 15:10:00,73
14474.0,1,547.66,2011-10-24 13:26:00,45
14475.0,3,925.85,2011-09-29 10:46:00,71
14476.0,1,193.0,2011-03-27 15:39:00,256
14477.0,4,1309.6,2011-11-20 11:11:00,19
14479.0,2,316.25,2011-03-31 09:07:00,253
14480.0,1,279.05,2011-11-28 16:35:00,10
14481.0,2,636.51,2011-06-28 10:38:00,164
14482.0,6,2022.81,2011-11-21 13:14:00,17
14483.0,1,137.1,2011-03-03 10:26:00,281
14484.0,1,321.92,2011-10-20 14:11:00,49
14485.0,1,162.8,2011-11-01 12:25:00,38
14487.0,6,1165.48,2011-11-13 12:17:00,26
14488.0,1,1064.28,2011-10-03 09:30:00,67
14489.0,1,463.38,2011-05-16 14:51:00,206
14491.0,2,340.93,2011-06-17 15:22:00,174
14493.0,5,2383.2400000000002,2011-12-02 16:14:00,6
14494.0,1,139.56,2011-11-14 09:21:00,25
14495.0,2,123.8,2011-10-20 12:28:00,50
14496.0,2,538.8100000000001,2011-02-01 09:01:00,311
14497.0,1,475.37,2011-02-03 17:01:00,308
14498.0,5,1957.32,2011-10-28 12:09:00,42
14499.0,3,808.44,2011-11-13 13:01:00,25
14500.0,3,356.85,2011-09-12 16:45:00,87
14501.0,2,251.21,2011-06-09 12:02:00,183
14502.0,11,2429.83,2011-11-20 11:50:00,19
14503.0,6,3543.26,2011-12-06 13:30:00,2
14504.0,4,673.26,2011-10-23 16:00:00,46
14505.0,8,5859.43,2011-11-22 15:45:00,16
14506.0,5,1960.65,2011-11-22 13:02:00,16
14507.0,6,1367.88,2011-11-16 12:21:00,23
14508.0,2,268.05,2011-11-17 19:48:00,21
14511.0,5,1314.81,2011-11-28 17:05:00,10
14512.0,2,275.28,2011-06-05 12:39:00,187
14513.0,3,455.59000000000003,2011-08-31 11:25:00,100
14514.0,3,990.2,2011-10-09 16:05:00,60
14515.0,6,2076.89,2011-11-22 11:37:00,17
14517.0,2,330.45,2011-11-06 14:20:00,32
14518.0,1,174.37,2011-10-06 14:43:00,63
14520.0,2,270.6,2011-12-08 09:46:00,1
14522.0,4,974.54,2011-11-15 13:24:00,23
14523.0,1,241.09,2011-08-23 13:13:00,107
