CustomerID,Frequency,Monetary,LastPurchaseDate,Recency,Average_Order_Value,Monetary_log,Frequency_log,AOV_log,Cluster,Segment,PCA1,PCA2
13070.0,1,228.8,2011-05-31 13:45:00,191,228.8,5.437209365414655,0.6931471805599453,5.437209365414655,2,Lost Customer,-1.5933101574958823,0.5172060333074255
13072.0,1,177.15,2011-03-18 08:12:00,266,177.15,5.182625892051845,0.6931471805599453,5.182625892051845,2,Lost Customer,-2.1613470855353607,0.636935529205625
13075.0,1,919.61,2011-08-02 10:19:00,129,919.61,6.825036493805135,0.6931471805599453,6.825036493805135,3,Loyal Customer,0.1040932126680782,1.7477942159933408
13077.0,4,728.02,2011-12-08 19:24:00,0,182.005,6.5917011664745795,1.6094379124341003,5.2095134748725425,1,At Risk Customer,0.33702665848109703,-1.0679903857441948
13078.0,26,12627.94,2011-12-06 15:36:00,2,485.69,9.443746284664895,3.295836866004329,6.187627370090417,0,VIP Customer,3.588803994858792,-0.5808432316189626
13079.0,5,220.1,2011-12-05 16:53:00,3,44.019999999999996,5.3986150878634005,1.791759469228055,3.807106835478586,1,At Risk Customer,-0.8920957392669111,-2.702383571666227
13080.0,1,58.08,2011-06-13 14:59:00,178,58.08,4.078892457663179,0.6931471805599453,4.078892457663179,2,Lost Customer,-2.957395073235611,-1.08727902785466
13081.0,11,28337.38,2011-11-28 10:54:00,11,2576.1254545454544,10.251972348590337,2.4849066497880004,7.854429891867669,0,VIP Customer,4.2347512431008045,1.6582778760523817
13082.0,9,3613.63,2011-08-05 16:16:00,125,401.51444444444445,8.192744778040643,2.302585092994046,5.997730983033197,0,VIP Customer,1.5965000559228888,0.24848213995931245
13083.0,2,303.75,2011-12-05 15:01:00,3,151.875,5.719491768361381,1.0986122886681098,5.029620594007336,1,At Risk Customer,-0.6029070593781073,-1.0817894186859696
13085.0,2,416.08,2011-07-05 12:11:00,157,208.04,6.0332780499213925,1.0986122886681098,5.342525621212357,1,At Risk Customer,-0.8973792029722675,0.10784720619802501
13089.0,97,58762.08,2011-12-07 09:02:00,2,605.7946391752578,10.98126904552405,4.584967478670572,6.4081904128527185,0,VIP Customer,5.47376500650646,-0.828010559646473
13090.0,14,8910.82,2011-12-01 12:39:00,8,636.4871428571429,9.095133764476559,2.70805020110221,6.457534108761976,0,VIP Customer,3.082552493339975,-0.019700943441842565
13091.0,1,345.82,2011-11-11 15:54:00,27,345.82,5.848805913370403,0.6931471805599453,5.848805913370403,1,At Risk Customer,-0.5025131449303446,0.09154946434306482
13092.0,5,477.83,2011-09-30 11:18:00,70,95.566,6.171345628362577,1.791759469228055,4.570226712389888,1,At Risk Customer,-0.3617845091311688,-1.475504707801969
13093.0,8,7832.47,2011-03-09 12:14:00,275,979.05875,8.966160858120457,2.1972245773362196,6.887612518847341,0,VIP Customer,1.7797958793069786,2.107174110382222
13094.0,12,1927.32,2011-11-18 14:07:00,20,160.60999999999999,7.564404436501881,2.5649493574615367,5.085186025360552,0,VIP Customer,1.4132392580324382,-1.450891087183761
13095.0,1,74.39999999999999,2011-09-30 12:03:00,70,74.39999999999999,4.32280727501391,0.6931471805599453,4.32280727501391,1,At Risk Customer,-2.267364803389679,-1.3982338319767569
13097.0,10,6003.22,2011-11-07 10:43:00,32,600.322,8.70021783432055,2.3978952727983707,6.3991305647702,0,VIP Customer,2.5169242954515245,0.16132902744474345
13098.0,28,28882.44,2011-12-08 14:14:00,0,1031.5157142857142,10.271023699486712,3.367295829986474,6.9397535443665515,0,VIP Customer,4.474031137774771,0.23043715184378688
13099.0,1,207.36,2011-09-01 17:40:00,98,207.36,5.339267352876991,0.6931471805599453,5.339267352876991,1,At Risk Customer,-1.3202952687653045,-0.09835142975904912
13101.0,1,101.19,2011-04-19 14:37:00,233,101.19,4.626833825624118,0.6931471805599453,4.626833825624118,2,Lost Customer,-2.607837707399659,-0.1698786538871302
13102.0,24,6424.09,2011-12-08 12:52:00,0,267.67041666666665,8.767965917447414,3.2188758248682006,5.593485411557486,0,VIP Customer,2.876974364239224,-1.233437887807448
13103.0,1,243.94,2011-10-31 09:38:00,39,243.94,5.501013282593141,0.6931471805599453,5.501013282593141,1,At Risk Customer,-0.9136169534754034,-0.23604515743671142
13104.0,6,1098.48,2011-12-06 13:10:00,2,183.08,7.0025926197429715,1.9459101490553132,5.21537044572711,0,VIP Customer,0.7973869017022938,-1.1715603334206977
13106.0,1,76.5,2011-07-29 15:12:00,132,76.5,4.350277936359301,0.6931471805599453,4.350277936359301,1,At Risk Customer,-2.4888196416972894,-1.0305755307635898
13107.0,4,1531.62,2011-10-26 14:52:00,43,382.905,7.334733968170588,1.6094379124341003,5.950395126146996,3,Loyal Customer,0.9372651733653291,0.0024328121896832863
13108.0,1,350.06,2010-12-02 10:35:00,372,350.06,5.8609571490281995,0.6931471805599453,5.8609571490281995,2,Lost Customer,-1.8815417979216027,1.9784914468455304
13109.0,2,786.54,2011-10-11 10:16:00,59,393.27,6.668914163060628,1.0986122886681098,5.977035953789184,3,Loyal Customer,0.16020360913960544,0.29243026738461253
13110.0,7,1488.67,2011-11-08 14:30:00,30,212.66714285714286,7.306309897899894,2.0794415416798357,5.364419396910652,0,VIP Customer,1.020340233286784,-0.9000919642023621
13113.0,24,12245.96,2011-12-09 12:49:00,0,510.2483333333333,9.413033021909968,3.2188758248682006,6.236855447367997,0,VIP Customer,3.5487559150098034,-0.506667770805134
13115.0,4,2294.78,2011-11-28 12:38:00,11,573.695,7.7388279340332105,1.6094379124341003,6.3538394652844445,3,Loyal Customer,1.4874056943195026,0.2843703657736355
13116.0,1,501.14,2011-07-24 14:33:00,137,501.14,6.218878965272838,0.6931471805599453,6.218878965272838,3,Loyal Customer,-0.5603117252869574,1.1067186238754687
13117.0,8,984.91,2011-11-18 12:02:00,21,123.11375,6.893565072546089,2.1972245773362196,4.8211984838166995,0,VIP Customer,0.6463802797370358,-1.6063346705236505
13118.0,5,1197.81,2011-11-20 12:46:00,19,239.56199999999998,7.089084677082725,1.791759469228055,5.482977852579866,0,VIP Customer,0.7982820656631859,-0.7209874666944168
13120.0,1,30.6,2011-04-15 10:19:00,238,30.6,3.4531571205928664,0.6931471805599453,3.4531571205928664,2,Lost Customer,-3.8519803720045505,-1.4681227489256543
13121.0,1,283.73,2011-03-15 16:47:00,268,283.73,5.6515413628105104,0.6931471805599453,5.6515413628105104,2,Lost Customer,-1.68040468309481,1.1773246794286099
13122.0,2,922.39,2011-09-06 15:53:00,93,461.195,6.828051680471256,1.0986122886681098,6.135986879953987,3,Loyal Customer,0.18890550369588782,0.656561010936593
13124.0,3,3756.33,2011-09-11 12:45:00,89,1252.11,8.231463877756003,1.3862943611198906,7.133383740348479,3,Loyal Customer,1.670043401369574,1.665936584280836
13126.0,8,2099.64,2011-12-05 10:00:00,4,262.455,7.6499973391858,2.1972245773362196,5.573882575408581,0,VIP Customer,1.501753071178732,-0.848139869699533
13127.0,1,259.17,2011-09-23 10:26:00,77,259.17,5.561335263505108,0.6931471805599453,5.561335263505108,1,At Risk Customer,-1.0039987159762758,0.038400036802775026
13130.0,1,64.0,2011-09-06 15:30:00,93,64.0,4.174387269895637,0.6931471805599453,4.174387269895637,1,At Risk Customer,-2.5149251953152802,-1.4409580383289895
13131.0,3,1073.3,2011-11-16 13:21:00,22,357.76666666666665,6.979424565672496,1.3862943611198906,5.8826722236021425,3,Loyal Customer,0.6353487738586081,-0.11041678291362557
13132.0,1,77.3,2011-03-23 12:44:00,261,77.3,4.360547602996758,0.6931471805599453,4.360547602996758,2,Lost Customer,-2.998484894078411,-0.318556956958173
13133.0,2,109.8,2011-03-11 10:31:00,273,54.9,4.707726774313183,1.0986122886681098,4.023564380161053,2,Lost Customer,-2.7440616424593505,-0.7526850568873008
13134.0,4,1793.58,2011-09-15 10:35:00,85,448.395,7.4925262902571115,1.6094379124341003,6.10790223374363,3,Loyal Customer,0.9322389159233836,0.40838372989652505
13135.0,1,3096.0,2011-05-27 10:52:00,196,3096.0,8.038189179973203,0.6931471805599453,8.038189179973203,3,Loyal Customer,1.0989616828567201,3.4815500339424053
13136.0,5,2607.61,2011-10-14 13:41:00,55,521.522,7.866572791402729,1.791759469228055,6.258667088215723,0,VIP Customer,1.462882686328955,0.3506866320773164
13137.0,8,3603.29,2011-11-29 12:09:00,10,450.41125,8.189880081639725,2.1972245773362196,6.112378786536323,0,VIP Customer,2.039809236553519,-0.20726532544396087
13138.0,6,962.39,2011-11-17 16:51:00,21,160.39833333333334,6.870458314237744,1.9459101490553132,5.083875429471091,0,VIP Customer,0.5832957513154439,-1.2169786636703632
13139.0,7,5064.94,2011-11-23 13:54:00,15,723.5628571428571,8.530294986827844,2.0794415416798357,6.585568517338781,0,VIP Customer,2.3557337735079673,0.3978571353327479
13140.0,3,422.47,2011-08-23 15:33:00,107,140.82333333333335,6.048482673330305,1.3862943611198906,4.954582151571808,1,At Risk Customer,-0.6768089450508055,-0.697353075912901
13141.0,5,2388.75,2011-09-16 09:54:00,84,477.75,7.778944036943872,1.791759469228055,6.171178540494855,0,VIP Customer,1.2545919424012149,0.40932854263368884
13142.0,1,307.09,2011-11-20 16:07:00,18,307.09,5.7303919480814,0.6931471805599453,5.7303919480814,1,At Risk Customer,-0.5896963529553301,-0.09103791012357947
13144.0,1,110.95,2011-01-11 11:15:00,332,110.95,4.718052343044764,0.6931471805599453,4.718052343044764,2,Lost Customer,-2.9120677068066843,0.47066393979419613
13145.0,4,618.52,2011-10-31 12:45:00,39,154.63,6.428944984648157,1.6094379124341003,5.047481395216918,1,At Risk Customer,0.010369505717062485,-1.0393124250431316
13146.0,1,228.91,2011-11-13 15:29:00,25,228.91,5.437687927995845,0.6931471805599453,5.437687927995845,1,At Risk Customer,-0.9231812260822405,-0.3835709993439239
13147.0,4,712.8000000000001,2011-11-29 13:59:00,9,178.20000000000002,6.57060281105606,1.6094379124341003,5.18850250054083,1,At Risk Customer,0.27876676408503737,-1.0428628251173515
13148.0,12,3683.26,2011-11-10 15:23:00,28,306.93833333333333,8.211824970346322,2.5649493574615367,5.729899546477369,0,VIP Customer,2.0546508768056477,-0.6790271302490232
13149.0,4,1676.06,2011-11-25 13:09:00,13,419.015,7.424797539358498,1.6094379124341003,6.040290424925388,3,Loyal Customer,1.152113625133741,-0.058916979232759105
13151.0,1,1257.87,2011-02-17 12:29:00,295,1257.87,7.1379697721602025,0.6931471805599453,7.1379697721602025,3,Loyal Customer,-0.2391930218580112,3.002496321107492
13153.0,1,486.22,2011-12-04 12:14:00,5,486.22,6.188715766456242,0.6931471805599453,6.188715766456242,3,Loyal Customer,-0.05929077200815119,0.3559461075865039
13155.0,4,971.76,2011-11-06 15:41:00,32,242.94,6.880137391945464,1.6094379124341003,5.496922293415092,3,Loyal Customer,0.5081757120950541,-0.5695395585355177
13157.0,4,1741.22,2011-10-21 13:50:00,48,435.305,7.462915441057162,1.6094379124341003,6.078341540068482,3,Loyal Customer,1.0506414385788034,0.1740988709377213
13158.0,4,1201.06,2011-09-06 11:58:00,94,300.265,7.091792030654675,1.6094379124341003,5.707990276096378,3,Loyal Customer,0.478476649403137,0.005529951584102887
13159.0,4,1429.35,2011-12-01 11:20:00,8,357.3375,7.26567444855103,1.6094379124341003,5.881475279733027,3,Loyal Customer,1.0065096812368677,-0.2654521029343692
13160.0,1,91.8,2011-11-17 13:07:00,21,91.8,4.530446639792155,0.6931471805599453,4.530446639792155,1,At Risk Customer,-1.8531654979266237,-1.4298054700695473
13161.0,1,112.75,2011-01-30 14:03:00,312,112.75,4.7340030578310595,0.6931471805599453,4.7340030578310595,2,Lost Customer,-2.814755148463256,0.38008406160459696
13162.0,4,1688.29,2011-08-09 15:59:00,121,422.0725,7.432063601299488,1.6094379124341003,6.047543559158922,3,Loyal Customer,0.7240211864798145,0.5356748299872178
13165.0,2,1021.48,2011-10-24 15:05:00,45,510.74,6.929986327823459,1.0986122886681098,6.237816683559073,3,Loyal Customer,0.4887789420938785,0.5109464478905014
13166.0,1,417.2,2011-03-01 15:16:00,282,417.2,6.035959786994534,0.6931471805599453,6.035959786994534,2,Lost Customer,-1.335987315907628,1.6874497376937612
13167.0,4,791.33,2011-11-21 12:24:00,18,197.8325,6.674977971699642,1.6094379124341003,5.292462761746242,1,At Risk Customer,0.35108241524642525,-0.8765401231416086
13168.0,4,1299.59,2011-11-03 12:56:00,35,324.8975,7.170573286646459,1.6094379124341003,5.786582914749349,3,Loyal Customer,0.7985316890635146,-0.22603979962491352
13169.0,2,712.88,2011-10-07 12:11:00,63,356.44,6.570714880987815,1.0986122886681098,5.878967515880836,3,Loyal Customer,0.04173209643522212,0.20338539083551133
13170.0,1,108.81,2011-11-13 12:19:00,26,108.81,4.698751599609622,0.6931471805599453,4.698751599609622,1,At Risk Customer,-1.6978176225362172,-1.2125964266545894
13171.0,3,468.41,2011-11-18 10:27:00,21,156.13666666666668,6.151476586982076,1.3862943611198906,5.057115915015793,1,At Risk Customer,-0.2227365968396258,-1.0484492158864713
13173.0,2,353.65,2011-12-05 15:51:00,3,176.825,5.871131387648096,1.0986122886681098,5.180799920619579,1,At Risk Customer,-0.4450211100121879,-0.9110042012651268
13174.0,3,2742.82,2011-11-23 14:35:00,15,914.2733333333334,7.917106389026516,1.3862943611198906,6.819222745620569,3,Loyal Customer,1.640831800145993,0.9093462187894158
13176.0,1,481.49,2011-10-24 15:43:00,45,481.49,6.178960195175666,0.6931471805599453,6.178960195175666,3,Loyal Customer,-0.23082099851016816,0.5621144101563551
13177.0,1,282.45,2011-10-06 09:56:00,64,282.45,5.6470357407703125,0.6931471805599453,5.6470357407703125,1,At Risk Customer,-0.8621847637553844,0.06459349787788386
13178.0,11,5725.47,2011-11-13 16:14:00,25,520.4972727272727,8.652854564021988,2.4849066497880004,6.256704044757493,0,VIP Customer,2.5113925615917343,-0.0701560749066897
13182.0,1,121.18,2011-10-25 13:46:00,44,121.18,4.805495367221621,0.6931471805599453,4.805495367221621,1,At Risk Customer,-1.6591099567081844,-0.9943211907278011
13183.0,9,3957.78,2011-12-02 10:30:00,7,439.75333333333333,8.283691175973804,2.302585092994046,6.088485384115708,0,VIP Customer,2.167240683276985,-0.28970105993914536
13184.0,10,1668.95,2011-11-25 12:02:00,14,166.895,7.420548964842826,2.3978952727983707,5.1233387840093405,0,VIP Customer,1.2571498713927913,-1.377647706738837
13185.0,1,71.4,2011-03-17 11:56:00,267,71.4,4.282206299391671,0.6931471805599453,4.282206299391671,2,Lost Customer,-3.104386901081081,-0.37444732225007077
13186.0,3,1575.89,2011-10-31 11:40:00,39,525.2966666666667,7.363209831835215,1.3862943611198906,6.265865058816337,3,Loyal Customer,0.9666797778630459,0.4146950795493116
13187.0,1,236.02,2011-01-06 18:57:00,336,236.02,5.4681445257603025,0.6931471805599453,5.4681445257603025,2,Lost Customer,-2.1459669605424994,1.339435400886208
13188.0,1,114.6,2011-11-28 15:28:00,10,114.6,4.750135956238277,0.6931471805599453,4.750135956238277,1,At Risk Customer,-1.5796886191054034,-1.2414438347140484
13189.0,2,260.68,2011-11-21 10:39:00,18,130.34,5.567122383230129,1.0986122886681098,4.8777893807628265,1,At Risk Customer,-0.8220201349677267,-1.1718772132988153
13192.0,2,911.94,2011-09-05 14:13:00,94,455.97,6.81667016102037,1.0986122886681098,6.124617743225221,3,Loyal Customer,0.17300910818650428,0.64915015130177
13193.0,1,112.08,2011-10-09 14:30:00,60,112.08,4.72809553282539,0.6931471805599453,4.72809553282539,1,At Risk Customer,-1.8043692972984733,-0.9948521553122663
13194.0,1,60.7,2011-07-27 09:01:00,135,60.7,4.122283930911342,0.6931471805599453,4.122283930911342,1,At Risk Customer,-2.7386857775575573,-1.2717523479322914
13196.0,4,1797.78,2011-11-28 13:54:00,10,449.445,7.494863936311281,1.6094379124341003,6.110235983024744,3,Loyal Customer,1.2372182171985544,0.0037979481951982146
13198.0,6,3401.24,2011-11-29 15:17:00,9,566.8733333333333,8.132189317204716,1.9459101490553132,6.3418983891570715,0,VIP Customer,1.9454735939391532,0.13902027934603448
13199.0,38,9817.12,2011-12-06 12:30:00,3,258.34526315789475,9.191984936991869,3.6635616461296463,5.558160236346423,0,VIP Customer,3.4014136378596667,-1.427519332850529
13200.0,4,870.09,2011-11-20 15:35:00,18,217.5225,6.769745301020691,1.6094379124341003,5.386888984062477,1,At Risk Customer,0.4497241352236372,-0.7698606957225409
13203.0,4,869.46,2011-11-30 10:45:00,9,217.365,6.769021807549381,1.6094379124341003,5.386167974618063,1,At Risk Customer,0.4852762306772832,-0.8195418592747722
13207.0,2,250.26,2011-11-24 14:52:00,14,125.13,5.526488259576272,1.0986122886681098,4.837313121099101,1,At Risk Customer,-0.8481734987734011,-1.239325972958303
13208.0,6,1217.65,2011-10-12 09:54:00,58,202.9416666666667,7.105498967663615,1.9459101490553132,5.317834005240956,0,VIP Customer,0.6785615315212248,-0.751731654753571
13209.0,8,5891.61,2011-11-09 13:54:00,29,736.45125,8.681454302434092,2.1972245773362196,6.603199984334246,0,VIP Customer,2.4753926042609624,0.4502689577745834
13210.0,1,353.48,2011-09-07 08:18:00,93,353.48,5.8706519268912345,0.6931471805599453,5.8706519268912345,3,Loyal Customer,-0.7459693273069652,0.47457453966750757
13211.0,3,1095.42,2011-11-29 14:43:00,9,365.14000000000004,6.999805605779951,1.3862943611198906,5.903015773922869,3,Loyal Customer,0.709023585717702,-0.15802343648794173
13212.0,3,786.83,2011-11-20 12:40:00,19,262.2766666666667,6.669282330542903,1.3862943611198906,5.573205443762877,3,Loyal Customer,0.32438732131783066,-0.4762691389892451
13213.0,5,1520.58,2011-10-14 11:42:00,56,304.116,7.327504547645857,1.791759469228055,5.720692032169953,0,VIP Customer,0.8972779286088263,-0.251551449815646
13216.0,1,333.74,2011-03-17 12:18:00,267,333.74,5.813354111085492,0.6931471805599453,5.813354111085492,2,Lost Customer,-1.5076237455713775,1.3546245551433942
13217.0,3,533.98,2011-08-09 15:32:00,121,177.99333333333334,6.282229363019668,1.3862943611198906,5.1873485611993235,1,At Risk Customer,-0.4900568094762157,-0.358347754441445
13218.0,1,62.63999999999999,2011-08-04 16:59:00,126,62.63999999999999,4.153242203469586,0.6931471805599453,4.153242203469586,1,At Risk Customer,-2.6700955951698546,-1.2856588584402262
13220.0,4,819.2900000000001,2011-09-22 13:38:00,77,204.82250000000002,6.7096579362724444,1.6094379124341003,5.327014146869985,1,At Risk Customer,0.14917717884794227,-0.5171568909043106
13221.0,2,847.41,2011-04-13 16:58:00,239,423.705,6.743364009514037,1.0986122886681098,6.051394810266171,2,Lost Customer,-0.48831057410307943,1.3537459016549176
13223.0,2,163.20000000000002,2011-05-23 13:03:00,199,81.60000000000001,5.101085197018328,1.0986122886681098,4.414009680526933,2,Lost Customer,-2.036931455082754,-0.7131579372631992
13224.0,2,2155.95,2011-10-10 14:55:00,59,1077.975,7.676450465777419,1.0986122886681098,6.983766795388233,3,Loyal Customer,1.2104756155851204,1.42940774886242
13225.0,7,6463.84,2011-12-06 13:29:00,2,923.4057142857143,8.774133542253146,2.0794415416798357,6.829151059996994,0,VIP Customer,2.6623224504048353,0.6023767257007238
13226.0,1,108.21,2011-03-11 14:35:00,272,108.21,4.693272634209637,0.6931471805599453,4.693272634209637,2,Lost Customer,-2.6958744283727607,0.11690368396231572
13227.0,1,257.7,2011-05-22 11:47:00,201,257.7,5.5556690891919835,0.6931471805599453,5.5556690891919835,2,Lost Customer,-1.510113144885428,0.7052747044738129
13228.0,1,358.0,2011-09-19 14:28:00,80,358.0,5.883322388488279,0.6931471805599453,5.883322388488279,3,Loyal Customer,-0.68031499689046,0.41829774846976087
13229.0,1,160.95,2011-04-28 12:07:00,225,160.95,5.087287645617338,0.6931471805599453,5.087287645617338,2,Lost Customer,-2.0953804205070967,0.30665881660540106
13230.0,14,2755.63,2011-12-05 16:03:00,3,196.8307142857143,7.921764198172896,2.70805020110221,5.287411686637103,0,VIP Customer,1.8808469334223017,-1.3686767119095617
13232.0,7,1328.35,2011-11-27 10:39:00,12,189.7642857142857,7.192445379947863,2.0794415416798357,5.251038559702533,0,VIP Customer,0.974471458652738,-1.125929117874065
13233.0,2,605.12,2011-09-26 13:25:00,73,302.56,6.407077986267962,1.0986122886681098,5.715579284535712,3,Loyal Customer,-0.16912026108933798,0.07313858912549379
13235.0,1,1031.07,2011-05-11 17:13:00,211,1031.07,6.939321773198559,0.6931471805599453,6.939321773198559,3,Loyal Customer,-0.1075049767514129,2.3220817053436873
13236.0,2,744.85,2011-11-15 12:50:00,24,372.425,6.614524507599939,1.0986122886681098,5.922717181196356,3,Loyal Customer,0.24470897966769575,0.04104335180153415
13238.0,4,700.73,2011-11-22 15:37:00,16,175.1825,6.553548714657728,1.6094379124341003,5.171520389613893,1,At Risk Customer,0.23278384144374245,-1.0240427262472704
13239.0,1,329.56,2011-03-23 10:25:00,261,329.56,5.800788185931274,0.6931471805599453,5.800788185931274,2,Lost Customer,-1.4965246781306107,1.3078565542742848
13240.0,4,663.65,2011-09-04 14:08:00,95,165.9125,6.499260586313608,1.6094379124341003,5.117469723010083,1,At Risk Customer,-0.14238000600481449,-0.6561728729194678
13242.0,3,270.40000000000003,2011-08-19 12:53:00,111,90.13333333333334,5.603593747400769,1.3862943611198906,4.5123236356217395,1,At Risk Customer,-1.1554586420351969,-1.1754255741437545
13243.0,1,585.12,2011-05-20 13:14:00,202,585.12,6.373524546769825,0.6931471805599453,6.373524546769825,3,Loyal Customer,-0.661243472465729,1.6342800012444625
13244.0,1,121.74,2011-09-08 11:46:00,92,121.74,4.810068296960951,0.6931471805599453,4.810068296960951,1,At Risk Customer,-1.847968971540314,-0.7285352253069259
13245.0,1,430.5,2011-10-20 11:40:00,50,430.5,6.067267510523482,0.6931471805599453,6.067267510523482,3,Loyal Customer,-0.3674697017022391,0.4631318690022732
13246.0,6,1961.52,2011-11-21 16:50:00,17,326.92,7.581984640687438,1.9459101490553132,5.792769676196082,0,VIP Customer,1.340008332986293,-0.43780349349522163
13247.0,4,501.12,2011-11-22 10:59:00,17,125.28,6.218839134950008,1.6094379124341003,4.838501663689791,1,At Risk Customer,-0.11937753452537149,-1.3949134389505407
13248.0,2,465.68,2011-08-07 12:40:00,124,232.84,6.145643797955656,1.0986122886681098,5.454637120802991,1,At Risk Customer,-0.6472181669221395,0.05530841946375986
13249.0,3,711.41,2011-09-08 13:26:00,91,237.13666666666666,6.56865358837482,1.3862943611198906,5.47284473855657,1,At Risk Customer,-0.07084886433115412,-0.19870719080060484
13253.0,2,1030.4,2011-07-06 10:09:00,156,515.2,6.9386723816168585,1.0986122886681098,6.246494287284514,3,Loyal Customer,0.05006805401558634,1.1234351111973573
13255.0,2,399.51,2011-11-30 13:14:00,8,199.755,5.992738734985712,1.0986122886681098,5.302085259116956,1,At Risk Customer,-0.3385482968158756,-0.7468482353680989
13258.0,3,672.83,2011-11-28 09:31:00,11,224.27666666666667,6.512977853578813,1.3862943611198906,5.417329276458695,1,At Risk Customer,0.19389041729818773,-0.6957908967004556
13259.0,1,283.18,2011-10-09 10:48:00,61,283.18,5.64960784020993,0.6931471805599453,5.64960784020993,1,At Risk Customer,-0.8474006958769825,0.05120921046173396
13260.0,1,557.62,2011-10-09 13:21:00,60,557.62,6.325469456665338,0.6931471805599453,6.325469456665338,3,Loyal Customer,-0.13854199592384003,0.8090065631597875
13261.0,2,944.1,2011-03-16 12:22:00,268,472.05,6.8512907420010105,1.0986122886681098,6.159201091150453,2,Lost Customer,-0.492808253513107,1.6329635141205785
13262.0,1,200.29,2011-03-21 15:06:00,262,200.29,5.3047466543129405,0.6931471805599453,5.3047466543129405,2,Lost Customer,-2.0178573378833393,0.7531237583144469
13263.0,35,7436.93,2011-12-08 13:59:00,0,212.48371428571429,8.914347863308706,3.58351893845611,5.363560550067031,0,VIP Customer,3.1071924725770357,-1.6329262152768056
13265.0,5,2092.66,2011-10-17 15:02:00,52,418.532,7.646669009574865,1.791759469228055,6.039139804285238,0,VIP Customer,1.2458630735579734,0.08644116916436023
13266.0,12,3834.26,2011-11-28 14:39:00,10,319.5216666666667,8.25199250811344,2.5649493574615367,5.769949876779873,0,VIP Customer,2.1690860434034223,-0.7315166928171786
13267.0,19,4521.49,2011-12-07 11:12:00,2,237.97315789473683,8.416818006100614,2.995732273553991,5.476351235560401,0,VIP Customer,2.4572892310804155,-1.2697939979097665
13268.0,11,3174.75,2011-11-22 11:51:00,17,288.6136363636364,8.06329910390357,2.4849066497880004,5.668547746294018,0,VIP Customer,1.9296097631246258,-0.7779710191819286
13269.0,15,5343.28,2011-12-08 14:53:00,0,356.21866666666665,8.583782109053482,2.772588722239781,5.878348105942264,0,VIP Customer,2.5946126577829447,-0.7417729572274353
13270.0,1,590.0,2010-12-08 14:53:00,365,590.0,6.3818160174060985,0.6931471805599453,6.3818160174060985,2,Lost Customer,-1.3101247978492823,2.528671857154265
13271.0,1,211.49,2011-11-02 14:31:00,36,211.49,5.358894928433641,0.6931471805599453,5.358894928433641,1,At Risk Customer,-1.0497238599997105,-0.41282333297707674
13272.0,2,276.56,2011-11-08 14:00:00,30,138.28,5.626037126031348,1.0986122886681098,4.936486295459933,1,At Risk Customer,-0.8091069059698233,-1.0404072221876444
13273.0,1,138.98,2011-08-18 14:02:00,112,138.98,4.941499555261394,0.6931471805599453,4.941499555261394,1,At Risk Customer,-1.7915836944338206,-0.4715220198103243
13276.0,2,590.9300000000001,2011-10-07 12:44:00,63,295.46500000000003,6.383388384649479,1.0986122886681098,5.691929167625201,3,Loyal Customer,-0.15346428549265778,-0.007870358061134026
13277.0,4,258.4,2011-11-24 09:21:00,15,64.6,5.5583712718823435,1.6094379124341003,4.183575695950044,1,At Risk Customer,-0.7970471354933327,-2.1461243585339616
13278.0,1,542.73,2011-10-30 11:49:00,40,542.73,6.298452800117238,0.6931471805599453,6.298452800117238,3,Loyal Customer,-0.08603811961089948,0.6699051295380987
13279.0,1,137.75,2011-09-22 17:24:00,77,137.75,4.932673752626544,0.6931471805599453,4.932673752626544,1,At Risk Customer,-1.6596006965241121,-0.6715255043880032
13280.0,3,798.46,2011-08-09 13:14:00,121,266.15333333333336,6.68393649975286,1.3862943611198906,5.587822775710679,3,Loyal Customer,-0.07181000275460415,0.09406437008247355
13282.0,3,1132.14,2011-11-21 15:33:00,17,377.38000000000005,7.032747819149021,1.3862943611198906,5.935898981658274,3,Loyal Customer,0.7110738733645094,-0.07744442770840496
13283.0,2,93.66,2011-10-11 09:50:00,59,46.83,4.5502915244781015,1.0986122886681098,3.8676530576922055,1,At Risk Customer,-2.0441515254155433,-2.0909004540553604
13284.0,1,201.19,2011-01-13 09:23:00,330,201.19,5.309207849379209,0.6931471805599453,5.309207849379209,2,Lost Customer,-2.287511172096985,1.127376010324702
13285.0,4,2709.12,2011-11-16 13:19:00,22,677.28,7.904748193336201,1.6094379124341003,6.519560182038926,3,Loyal Customer,1.6159539470488413,0.5312664551315182
13291.0,1,361.11,2011-07-07 10:36:00,155,361.11,5.8919480330707374,0.6931471805599453,5.8919480330707374,2,Lost Customer,-0.9738633232943593,0.8352601308580277
13292.0,2,578.9399999999999,2011-11-01 10:04:00,38,289.46999999999997,6.362924649913461,1.0986122886681098,5.671500300735477,3,Loyal Customer,-0.07393800785459635,-0.16668536968875888
13294.0,2,873.74,2011-06-03 08:54:00,189,436.87,6.773926699344786,1.0986122886681098,6.081922062668556,3,Loyal Customer,-0.25476181916485796,1.1167430045100657
13295.0,1,201.2,2010-12-15 11:21:00,359,201.2,5.309257306586371,0.6931471805599453,5.309257306586371,2,Lost Customer,-2.4044431253394465,1.2848909343866066
13296.0,1,87.4,2011-07-25 13:46:00,136,87.4,4.481871969643598,0.6931471805599453,4.481871969643598,1,At Risk Customer,-2.3677219769254267,-0.8602524808791235
